#seq_name	length	cov.	circ.	repeat	mult.	alt_group	graph_path
contig_642	12819	3	N	N	1	*	*,642,*
contig_806	12812	5	N	N	1	*	*,806,*
contig_890	12783	17	N	Y	1	*	*,890
contig_299	12756	3	N	N	1	*	*,299,*
contig_202	12732	4	N	N	1	*	*,202,*
contig_819	12532	3	N	N	1	*	*,819,*
contig_404	12446	4	N	N	1	*	*,404,*
contig_832	12422	3	N	N	1	*	*,832,*
contig_203	12400	3	N	N	1	*	*,203,*
contig_569	12336	3	N	N	1	*	*,569,*
contig_848	12318	3	N	N	1	*	*,848,*
contig_616	12303	3	N	N	1	*	*,616,*
contig_322	12197	3	N	N	1	*	*,322,*
contig_252	12195	3	N	N	1	*	*,252,*
contig_645	12165	5	N	N	1	*	*,645,*
contig_347	12147	7	N	N	1	*	*,347,*
contig_822	12132	3	N	N	1	*	*,822,*
contig_219	12100	4	N	N	1	*	*,219,*
contig_833	12075	3	N	N	1	*	*,833,*
contig_248	12013	3	N	N	1	*	*,248,*
contig_377	11992	3	N	N	1	*	*,377,*
contig_480	11965	4	N	N	1	*	*,480,*
contig_776	11949	3	N	N	1	*	*,776,*
contig_722	11930	3	N	N	1	*	*,722,*
contig_293	11907	4	N	N	1	*	*,293,*
contig_541	11706	3	N	N	1	*	*,541,*
contig_581	11661	5	N	N	1	*	*,581,*
contig_670	11649	3	N	N	1	*	*,670,*
contig_891	11644	4	N	N	1	*	*,891,*
contig_495	11642	4	N	N	1	*	*,495,*
contig_417	11634	4	N	N	1	*	*,417,*
contig_624	11627	4	N	N	1	*	*,624,*
contig_338	11591	3	N	N	1	*	*,338,*
contig_292	11582	3	N	N	1	*	*,292,*
contig_730	11579	3	N	N	1	*	*,730,*
contig_331	11554	4	N	N	1	*	*,331,*
contig_621	11541	3	N	N	1	*	*,621,*
contig_20	11482	12	N	N	1	*	-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,20
contig_232	11478	3	N	N	1	*	*,232,*
contig_45	11463	5	N	N	1	*	*,30,31,32,33,34,38,37,45
contig_726	11381	5	N	N	1	*	*,726,*
contig_794	11303	3	N	N	1	*	*,794,*
contig_386	11301	5	N	N	1	*	*,386,*
contig_770	11299	4	N	N	1	*	*,770,*
contig_870	11247	3	N	N	1	*	*,870,*
contig_746	11171	3	N	N	1	*	*,746,*
contig_191	11090	4	N	N	1	*	*,191,*
contig_477	11059	4	N	N	1	*	*,477,*
contig_580	11050	3	N	N	1	*	*,580,*
contig_234	11021	17	N	N	1	*	*,234,*
contig_301	11012	4	N	N	1	*	*,301,*
contig_651	11008	317	Y	Y	3	16	651
contig_727	10993	4	N	N	1	*	*,727,*
contig_679	10861	4	N	N	1	*	*,679,*
contig_149	10843	4	N	N	1	*	*,149,*
contig_590	10809	3	N	N	1	*	*,590,*
contig_127	10803	4	N	N	1	*	*,127,*
contig_152	10763	6	N	N	1	*	*,152,*
contig_723	10745	3	N	N	1	*	*,723,*
contig_475	10738	3	N	N	1	*	*,473,475,-515,*
contig_460	10710	4	N	N	1	*	*,460,*
contig_693	10703	7	N	N	1	*	*,693,*
contig_510	10699	6	N	N	1	*	*,510,*
contig_121	10694	6	N	N	1	*	*,121,*
contig_772	10678	3	N	N	1	*	*,772,*
contig_620	10606	5	N	N	1	*	*,620,*
contig_914	10536	4	N	N	1	*	*,914,*
contig_591	10474	4	N	N	1	*	*,591,*
contig_744	10449	3	N	N	1	*	*,744,*
contig_672	10433	3	N	N	1	*	*,672,*
contig_98	10429	3	N	N	1	*	*,98,*
contig_124	10384	3	N	N	1	*	*,124,*
contig_286	10372	8	N	Y	1	*	286
contig_213	10352	4	N	N	1	*	*,213,*
contig_353	10349	3	N	N	1	*	*,353,*
contig_204	10308	5	N	N	1	*	*,204,*
contig_423	10297	4	N	N	1	*	*,423,*
contig_754	10249	3	N	N	1	*	*,754,*
contig_123	10223	3	N	N	1	*	*,123,*
contig_656	10221	3	N	N	1	*	*,656,*
contig_400	10219	4	N	N	1	*	*,400,*
contig_705	10205	3	N	N	1	*	*,705,*
contig_150	10177	3	N	N	1	*	*,150,*
contig_592	10176	3	N	N	1	*	*,592,*
contig_76	10167	2	N	Y	1	*	*,76
contig_638	10120	3	N	N	1	*	*,638,*
contig_312	10098	4	N	N	1	*	*,312,*
contig_237	10079	4	N	N	1	*	*,237,*
contig_113	10019	5	N	N	1	*	*,113,*
contig_442	10016	4	N	N	1	*	*,442,*
contig_740	10005	6	N	N	1	*	*,740,*
contig_277	9985	3	N	N	1	*	*,277,*
contig_119	9931	5	N	N	1	*	*,119,*
contig_186	9926	3	N	N	1	*	*,186,*
contig_615	9916	3	N	N	1	*	*,615,*
contig_820	9864	3	N	N	1	*	*,820,*
contig_503	9855	4	N	N	1	*	*,503,*
contig_224	9824	3	N	N	1	*	*,224,*
contig_130	9797	37	N	Y	1	*	130
contig_256	9779	5	N	N	1	*	*,256,*
contig_675	9767	4	N	N	1	*	*,675,*
contig_526	9745	3	N	N	1	*	*,526,*
contig_788	9734	3	N	N	1	*	*,788,*
contig_717	9704	4	N	N	1	*	*,717,*
contig_622	9685	4	N	N	1	*	*,622,*
contig_176	9634	4	N	Y	1	*	176
contig_628	9555	5	N	N	1	*	*,628,*
contig_846	9530	9	N	N	1	*	*,846,*
contig_441	9495	4	N	N	1	*	*,441,*
contig_323	9479	4	N	N	1	*	*,323,*
contig_757	9452	4	N	N	1	*	*,757,*
contig_251	9425	3	N	N	1	*	*,251,*
contig_236	9377	4	N	N	1	*	*,236,*
contig_211	9352	5	N	N	1	*	*,211,*
contig_43	9289	10	N	N	1	*	*,43,*
contig_337	9253	4	N	N	1	*	*,337,*
contig_826	9235	3	N	N	1	*	*,826,*
contig_422	9059	1225	Y	N	10	*	422
contig_366	8989	4	N	N	1	*	*,366,*
contig_387	8953	3	N	N	1	*	*,387,*
contig_367	8941	4	N	N	1	*	*,367,*
contig_874	8922	5	N	N	1	*	*,874,*
contig_343	8914	6	N	N	1	*	*,343,*
contig_238	8893	4	N	N	1	*	*,238,*
contig_280	8880	6	N	N	1	*	*,280,*
contig_376	8859	3	N	N	1	*	*,376,*
contig_206	8783	3	N	N	1	*	*,206,*
contig_824	8762	3	N	N	1	*	*,824,*
contig_695	8698	4	N	N	1	*	*,695,*
contig_647	8644	3	N	N	1	*	*,647,*
contig_741	8643	4	N	N	1	*	*,741,*
contig_523	8624	4	N	N	1	*	*,523,*
contig_732	8624	4	N	N	1	*	*,732,*
contig_753	8596	5	N	N	1	*	*,753,*
contig_116	8588	3	N	N	1	*	*,116,*
contig_279	8568	3	N	N	1	*	*,279,*
contig_53	8543	23	N	Y	1	*	53
contig_278	8510	6	N	N	1	*	*,278,*
contig_247	8497	3	N	N	1	*	*,247,*
contig_852	8462	3	N	N	1	*	*,852,*
contig_28	8395	3	N	N	1	*	*,28,*
contig_603	8358	5	N	N	1	*	*,603,*
contig_470	8273	7	N	N	1	*	*,470,*
contig_352	8265	3	N	N	1	*	*,352,*
contig_210	8248	3	N	N	1	*	*,210,*
contig_711	8186	3	N	N	1	*	*,711,*
contig_762	8154	4	N	N	1	*	*,762,*
contig_350	8146	4	N	N	1	*	*,350,*
contig_339	8102	3	N	N	1	*	*,339,*
contig_543	8092	4	N	N	1	*	*,543,*
contig_47	8087	35	N	Y	1	*	47
contig_302	8059	3	N	N	1	*	*,302,*
contig_534	7981	6	N	N	1	*	*,534,*
contig_766	7978	4	N	N	1	*	*,766,*
contig_390	7973	4	N	N	1	*	*,390,*
contig_782	7910	3	N	N	1	*	*,782,*
contig_52	7870	4	N	N	1	*	*,52,*
contig_358	7826	3	N	N	1	*	*,358,*
contig_457	7806	3	N	N	1	*	*,457,*
contig_406	7802	4	N	N	1	*	*,406,*
contig_198	7790	3	N	N	1	*	*,198,*
contig_801	7717	4	N	N	1	*	*,801,*
contig_382	7662	3	N	N	1	*	*,382,*
contig_380	7596	4	N	N	1	*	*,380,*
contig_368	7595	3	N	N	1	*	*,368,*
contig_704	7516	5	N	N	1	*	*,704,*
contig_269	7405	4	N	N	1	*	*,269,*
contig_311	7378	3	N	N	1	*	*,311,*
contig_528	7355	537	N	Y	4	*	528
contig_536	7335	3	N	N	1	*	*,536,*
contig_560	7313	4	N	N	1	*	*,560,*
contig_644	7310	3	N	N	1	*	*,644,*
contig_235	7288	3	N	N	1	*	*,235,*
contig_395	7278	9	N	Y	1	22	*,395,*
contig_677	7238	4	N	N	1	*	*,677,*
contig_27	7235	4	N	N	1	*	*,27,*
contig_437	7132	3	N	N	1	*	*,437,*
contig_326	7123	3	N	N	1	*	*,326,*
contig_296	7086	5	N	N	1	*	296,-351,*
contig_530	7074	5	N	N	1	*	*,530,*
contig_42	7055	15	N	N	1	*	*,30,30,30,30,30,31,32,33,34,38,37,42
contig_828	7050	3	N	N	1	*	*,828,*
contig_375	7038	5	N	N	1	*	*,375,*
contig_140	7034	3	N	N	1	*	*,140,*
contig_217	7018	3	N	N	1	*	*,217,*
contig_373	6930	3	N	N	1	*	*,373,*
contig_257	6877	69	N	Y	1	*	257
contig_192	6876	3	N	N	1	*	*,192,*
contig_394	6873	5	N	N	1	*	884,394
contig_420	6871	3	N	N	1	*	*,420,*
contig_348	6778	3	N	N	1	*	*,348,*
contig_509	6713	6	N	N	1	*	*,509,*
contig_738	6672	3	N	N	1	*	*,738,*
contig_62	6670	2	N	N	1	*	*,62,*
contig_396	6631	5	N	Y	1	22	*,396,*
contig_44	6572	9	N	N	1	*	*,30,31,32,33,33,34,44
contig_70	6529	4	N	Y	1	*	70
contig_490	6471	3	N	N	1	*	*,490,*
contig_791	6447	4	N	N	1	*	*,791,*
contig_327	6443	4	N	N	1	*	*,327,*
contig_494	6430	3	N	N	1	*	*,494,*
contig_735	6426	3	N	N	1	*	*,735,*
contig_328	6424	4	N	N	1	*	*,328,*
contig_274	6415	3	N	N	1	*	*,274,*
contig_179	6414	8	N	N	1	*	166,179,-887
contig_391	6404	4	N	N	1	*	*,391,*
contig_99	6307	3	N	N	1	*	*,99,*
contig_618	6247	3	N	N	1	*	*,618,*
contig_637	6209	4	N	N	1	*	*,637,*
contig_295	6165	10	N	N	1	*	295,297,*
contig_901	6154	4	N	N	1	*	*,901,*
contig_897	6128	85	N	N	1	*	897,-476,896,476
contig_197	6115	3	N	N	1	*	*,197,*
contig_294	6063	3	N	N	1	*	*,294,*
contig_435	5976	3	N	N	1	*	*,435,*
contig_689	5957	3	N	N	1	*	*,689,*
contig_109	5941	5	N	N	1	*	*,109,*
contig_517	5812	3	N	N	1	*	*,517,*
contig_60	5789	4	N	N	1	*	*,60,*
contig_187	5760	3	N	N	1	*	*,187,*
contig_88	5668	3	N	N	1	*	*,88,*
contig_785	5625	3	N	N	1	*	*,785,*
contig_389	5550	3	N	N	1	*	*,389,*
contig_104	5491	9	N	N	1	*	*,104,*
contig_313	5442	5	N	N	1	*	*,313,*
contig_131	5408	4	N	N	1	*	*,131,*
contig_831	5374	4	N	N	1	*	*,831,*
contig_599	5249	1744	N	Y	14	*	599
contig_393	5130	3	N	N	1	*	*,393,*
contig_566	5112	3	N	N	1	*	*,566,*
contig_807	5109	3	N	N	1	*	*,807,*
contig_364	5067	3	N	N	1	*	*,364,*
contig_225	4998	3	N	N	1	*	*,225,*
contig_126	4920	3	N	N	1	*	*,126,*
contig_291	4906	22	N	N	1	*	291,-289,-288
contig_329	4797	6	N	N	1	*	*,329,*
contig_361	4790	3	N	N	1	*	*,361,*
contig_655	4774	3	N	N	1	*	*,655,*
contig_913	4761	4	N	N	1	*	*,913,*
contig_429	4755	4	N	N	1	*	*,429,*
contig_242	4698	4	N	N	1	*	*,242,*
contig_725	4634	3	N	N	1	*	*,725,*
contig_190	4632	3	N	N	1	*	*,190,*
contig_220	4628	20	N	Y	1	*	220
contig_362	4521	4	N	N	1	*	*,362,*
contig_559	4505	3	N	N	1	*	*,559,*
contig_401	4427	3	N	N	1	*	*,401,*
contig_900	4351	68	Y	Y	1	*	900
contig_516	4335	4	N	N	1	*	*,516,*
contig_200	4310	3	N	N	1	*	*,200,*
contig_82	4262	7	N	N	1	*	*,82,*
contig_356	4181	4	N	N	1	*	176,356,-473,*
contig_309	4135	3	N	N	1	*	*,309,*
contig_765	4087	3	N	N	1	*	*,765,*
contig_172	4081	6	N	N	1	*	*,172,*
contig_276	4071	3	N	N	1	*	*,276,*
contig_36	3939	52	N	N	1	*	*,36,*
contig_221	3928	12	N	N	1	*	*,221,*
contig_474	3884	3	N	N	1	*	*,474,*
contig_633	3870	3	N	N	1	*	*,633,*
contig_85	3856	3	N	N	1	*	*,85,*
contig_177	3771	3	N	N	1	*	*,177,*
contig_48	3710	7	N	N	1	*	*,48,*
contig_838	3644	4	N	N	1	*	*,838,*
contig_306	3592	3	N	N	1	*	*,306,*
contig_768	3579	3	N	N	1	*	*,768,*
contig_784	3573	5	N	N	1	*	*,784,*
contig_305	3530	6	N	N	1	*	*,305,*
contig_271	3445	3	N	N	1	*	*,271,*
contig_103	3442	3	N	N	1	*	*,103,*
contig_105	3387	3	N	N	1	*	*,105,*
contig_132	3364	3	N	N	1	*	*,132,*
contig_568	3358	3	N	N	1	*	568,-567
contig_610	3341	3	N	N	1	*	*,610,*
contig_298	3263	4	N	N	1	*	*,298,*
contig_111	3195	3	N	N	1	*	*,111,*
contig_226	3189	3	N	N	1	*	*,226,*
contig_193	3133	5	N	N	1	*	*,193,*
contig_174	3076	2	N	Y	1	*	174,*
contig_555	2973	3	N	N	1	*	*,555,*
contig_924	2958	293	Y	Y	2	*	924
contig_170	2956	4	N	Y	1	*	170
contig_546	2837	3	N	N	1	*	*,546,*
contig_797	2804	3	N	N	1	*	*,797,*
contig_51	2681	8	N	N	1	*	*,51,*
contig_315	2481	4	N	N	1	*	*,315,*
contig_171	2475	7	N	N	1	*	*,171,*
contig_317	2243	4	N	N	1	*	*,317,*
contig_281	2053	3	N	N	1	*	*,281,*
contig_83	1549	4	N	N	1	*	*,83,*
contig_397	1352	5	N	N	1	*	*,397,*
contig_41	1344	17	N	Y	1	*	41
contig_167	643	41	N	Y	1	*	167
contig_71	614	3	N	N	1	*	*,71,*
contig_684	613	5	N	Y	1	20	*,684,*
contig_80	605	4	N	N	1	*	*,80,*
contig_529	596	550	N	Y	5	*	529
contig_259	570	21	N	Y	1	18	259
contig_258	569	66	Y	Y	1	18	258
contig_169	564	18	N	Y	1	*	169
contig_245	556	277	N	Y	2	12	*,245,*
contig_65	538	338	N	Y	3	10	65
contig_133	507	15	Y	Y	1	2	133
contig_63	501	199	N	Y	2	10	63
contig_64	501	1003	N	Y	8	10	64
