#seq_name	length	cov.	circ.	repeat	mult.	alt_group	graph_path
contig_54	12508	12	N	N	1	*	42,51,51,51,51,51,51,51,51,51,51,54
contig_388	12446	4	N	N	1	*	*,388,*
contig_849	12422	3	N	N	1	*	*,849,*
contig_212	12400	3	N	N	1	*	*,212,*
contig_592	12336	3	N	N	1	*	*,592,*
contig_857	12318	3	N	N	1	*	*,857,*
contig_636	12303	3	N	N	1	*	*,636,*
contig_341	12197	3	N	N	1	*	*,341,*
contig_254	12195	3	N	N	1	*	*,254,*
contig_661	12165	5	N	N	1	*	*,661,*
contig_365	12147	7	N	N	1	*	*,365,*
contig_839	12132	3	N	N	1	*	*,839,*
contig_227	12100	4	N	N	1	*	*,227,*
contig_850	12075	3	N	N	1	*	*,850,*
contig_252	12013	3	N	N	1	*	*,252,*
contig_397	11992	3	N	N	1	*	*,397,*
contig_497	11965	4	N	N	1	*	*,497,*
contig_793	11949	3	N	N	1	*	*,793,*
contig_307	11907	4	N	N	1	*	*,307,*
contig_605	11718	5	N	N	1	*	*,605,*
contig_564	11706	3	N	N	1	*	*,564,*
contig_687	11649	3	N	N	1	*	*,687,*
contig_357	11646	4	N	N	1	*	*,357,*
contig_506	11642	4	N	N	1	*	*,506,*
contig_903	11641	4	N	N	1	*	*,903,*
contig_642	11627	4	N	N	1	*	*,642,*
contig_363	11591	3	N	N	1	*	*,363,*
contig_306	11582	3	N	N	1	*	*,306,*
contig_750	11579	3	N	N	1	*	*,750,*
contig_351	11554	4	N	N	1	*	*,351,*
contig_672	11541	3	N	N	1	*	*,672,*
contig_159	11494	7	N	N	1	*	155,159,-168,-167,-166,-166,-166,-165,-162,-162,-161
contig_235	11473	3	N	N	1	*	*,235,*
contig_746	11381	5	N	N	1	*	*,746,*
contig_812	11303	3	N	N	1	*	*,812,*
contig_385	11301	5	N	N	1	*	*,385,*
contig_787	11299	4	N	N	1	*	*,787,*
contig_886	11248	3	N	N	1	*	*,886,*
contig_764	11171	3	N	N	1	*	*,764,*
contig_28	11131	6	N	N	1	*	*,12,12,13,14,14,15,21,22,28,140,873
contig_174	11099	3	N	N	1	*	169,163,163,163,163,163,164,164,164,174,-165,-162,-162,-161,-161
contig_300	11092	3	N	N	1	*	*,300,-293
contig_201	11090	4	N	N	1	*	*,201,*
contig_495	11059	4	N	N	1	*	*,495,*
contig_604	11050	3	N	N	1	*	*,604,*
contig_236	11021	17	N	N	1	*	*,236,*
contig_316	11012	4	N	N	1	*	*,316,*
contig_669	11008	317	Y	Y	3	26	669
contig_748	10993	4	N	N	1	*	*,748,*
contig_699	10861	4	N	N	1	*	*,699,*
contig_187	10843	4	N	N	1	*	*,187,*
contig_183	10837	5	N	N	1	*	183,-177
contig_614	10809	3	N	N	1	*	*,614,*
contig_132	10803	4	N	N	1	*	*,132,*
contig_193	10763	6	N	N	1	*	*,193,*
contig_285	10752	7	N	N	1	*	-293,285,329
contig_738	10745	3	N	N	1	*	*,738,*
contig_492	10738	3	N	N	1	*	*,490,492,-537,*
contig_475	10710	4	N	N	1	*	*,475,*
contig_581	10699	6	N	N	1	*	*,581,*
contig_122	10694	6	N	N	1	*	*,122,*
contig_788	10678	3	N	N	1	*	*,788,*
contig_671	10606	5	N	N	1	*	*,671,*
contig_925	10536	4	N	N	1	*	*,925,*
contig_648	10474	4	N	N	1	*	*,648,*
contig_762	10449	3	N	N	1	*	*,762,*
contig_690	10433	3	N	N	1	*	*,690,*
contig_96	10429	3	N	N	1	*	*,96,*
contig_711	10369	6	N	N	1	*	*,711,*
contig_221	10352	4	N	N	1	*	*,221,*
contig_372	10349	3	N	N	1	*	*,372,*
contig_213	10308	5	N	N	1	*	*,213,*
contig_772	10249	3	N	N	1	*	*,772,*
contig_124	10223	3	N	N	1	*	*,124,*
contig_675	10221	3	N	N	1	*	*,675,*
contig_420	10219	4	N	N	1	*	*,420,*
contig_723	10205	3	N	N	1	*	*,723,*
contig_188	10177	3	N	N	1	*	*,188,*
contig_634	10120	3	N	N	1	*	*,634,*
contig_335	10098	4	N	N	1	*	*,335,*
contig_241	10079	4	N	N	1	*	*,241,*
contig_113	10019	5	N	N	1	*	*,113,*
contig_456	10016	4	N	N	1	*	*,456,*
contig_758	10005	6	N	N	1	*	*,758,*
contig_314	9985	3	N	N	1	*	*,314,*
contig_323	9973	3	N	N	1	*	*,323,*
contig_107	9935	4	N	N	1	*	-156,-75,107,-537,*
contig_120	9931	5	N	N	1	*	*,120,*
contig_196	9926	3	N	N	1	*	*,196,*
contig_635	9916	3	N	N	1	*	*,635,*
contig_615	9894	3	N	N	1	*	*,615,*
contig_837	9864	3	N	N	1	*	*,837,*
contig_81	9855	5	N	N	1	*	73,81,-281,-278,-277
contig_519	9855	4	N	N	1	*	*,519,*
contig_232	9841	3	N	N	1	*	*,232,*
contig_77	9836	10	N	N	1	*	77,-170,-164,-164,-163,-171,-163
contig_134	9797	37	N	Y	1	*	134
contig_261	9779	5	N	N	1	*	*,261,*
contig_693	9773	5	N	N	1	*	*,693,*
contig_552	9745	3	N	N	1	*	*,552,*
contig_806	9734	3	N	N	1	*	*,806,*
contig_735	9704	4	N	N	1	*	*,735,*
contig_177	9704	4	N	Y	1	*	177
contig_640	9685	4	N	N	1	*	*,640,*
contig_287	9637	3	N	N	1	*	277,278,281,287,-293
contig_647	9555	5	N	N	1	*	*,647,*
contig_858	9530	9	N	N	1	*	*,858,*
contig_343	9479	4	N	N	1	*	*,343,*
contig_779	9452	4	N	N	1	*	*,779,*
contig_253	9425	3	N	N	1	*	*,253,*
contig_240	9377	4	N	N	1	*	*,240,*
contig_217	9352	5	N	N	1	*	*,217,*
contig_453	9319	4	N	N	1	*	*,453,*
contig_32	9289	10	N	N	1	*	*,32,*
contig_362	9253	4	N	N	1	*	*,362,*
contig_843	9235	3	N	N	1	*	*,843,*
contig_425	9067	1212	Y	N	10	*	425
contig_358	9038	3	N	N	1	*	*,358,*
contig_292	9011	7	N	N	1	*	-138,-284,-282,292,-304
contig_440	8987	4	N	N	1	*	*,440,*
contig_383	8941	4	N	N	1	*	*,383,*
contig_889	8923	5	N	N	1	*	*,889,*
contig_242	8893	4	N	N	1	*	*,242,*
contig_296	8880	6	N	N	1	*	*,296,*
contig_386	8863	4	N	N	1	*	*,386,*
contig_395	8859	3	N	N	1	*	*,395,*
contig_260	8842	7	N	N	1	*	*,260,*
contig_214	8783	3	N	N	1	*	*,214,*
contig_840	8762	3	N	N	1	*	*,840,*
contig_713	8698	4	N	N	1	*	*,713,*
contig_663	8644	3	N	N	1	*	*,663,*
contig_759	8643	4	N	N	1	*	*,759,*
contig_544	8624	4	N	N	1	*	*,544,*
contig_752	8624	4	N	N	1	*	*,752,*
contig_331	8600	4	N	N	1	*	*,331,*
contig_771	8596	5	N	N	1	*	*,771,*
contig_276	8568	3	N	N	1	*	*,276,*
contig_275	8510	6	N	N	1	*	*,275,*
contig_251	8497	3	N	N	1	*	*,251,*
contig_867	8466	3	N	N	1	*	*,867,*
contig_9	8395	3	N	N	1	*	*,9,*
contig_621	8358	5	N	N	1	*	*,621,*
contig_486	8273	7	N	N	1	*	*,486,*
contig_220	8248	3	N	N	1	*	*,220,*
contig_728	8186	3	N	N	1	*	*,728,*
contig_778	8154	4	N	N	1	*	*,778,*
contig_369	8146	4	N	N	1	*	*,369,*
contig_364	8102	3	N	N	1	*	*,364,*
contig_567	8092	4	N	N	1	*	*,567,*
contig_38	8087	35	N	Y	1	*	38
contig_318	8059	3	N	N	1	*	*,318,*
contig_558	7981	6	N	N	1	*	*,558,*
contig_783	7978	4	N	N	1	*	*,783,*
contig_410	7973	4	N	N	1	*	*,410,*
contig_555	7950	537	Y	N	4	*	555
contig_800	7910	3	N	N	1	*	*,800,*
contig_57	7870	4	N	N	1	*	*,57,*
contig_426	7832	3	N	N	1	*	*,426,*
contig_376	7826	3	N	N	1	*	*,376,*
contig_472	7805	3	N	N	1	*	*,472,*
contig_206	7790	3	N	N	1	*	*,206,*
contig_817	7717	4	N	N	1	*	*,817,*
contig_401	7662	3	N	N	1	*	*,401,*
contig_481	7658	3	N	N	1	*	*,481,*
contig_400	7596	4	N	N	1	*	*,400,*
contig_387	7595	3	N	N	1	*	*,387,*
contig_722	7516	5	N	N	1	*	*,722,*
contig_266	7405	4	N	N	1	*	*,266,*
contig_333	7387	3	N	N	1	*	*,333,*
contig_560	7335	3	N	N	1	*	*,560,*
contig_585	7313	4	N	N	1	*	*,585,*
contig_688	7310	3	N	N	1	*	*,688,*
contig_237	7288	3	N	N	1	*	*,237,*
contig_414	7278	9	N	Y	1	30	*,414,*
contig_696	7238	4	N	N	1	*	*,696,*
contig_8	7235	4	N	N	1	*	*,8,*
contig_489	7132	3	N	N	1	*	*,489,*
contig_345	7123	3	N	N	1	*	*,345,*
contig_311	7092	5	N	N	1	*	311,353,*
contig_557	7074	5	N	N	1	*	*,557,*
contig_845	7050	3	N	N	1	*	*,845,*
contig_394	7038	5	N	N	1	*	*,394,*
contig_149	7034	3	N	N	1	*	*,149,*
contig_224	7018	3	N	N	1	*	*,224,*
contig_436	7016	3	N	N	1	*	*,436,*
contig_393	6930	3	N	N	1	*	*,393,*
contig_291	6893	6	N	N	1	*	-284,-282,291,302
contig_99	6889	9	N	N	1	*	-75,-70,99,-163,-163,-163,-163,-169,-161
contig_202	6876	3	N	N	1	*	*,202,*
contig_367	6778	3	N	N	1	*	*,367,*
contig_580	6713	6	N	N	1	*	*,580,*
contig_23	6682	1	N	Y	1	*	*,23,*
contig_757	6672	3	N	N	1	*	*,757,*
contig_415	6631	5	N	Y	1	30	*,415,*
contig_33	6572	9	N	N	1	*	*,12,13,14,14,15,33
contig_510	6471	3	N	N	1	*	*,510,*
contig_176	6448	4	N	N	1	*	170,169,163,163,163,163,176,-101
contig_809	6447	4	N	N	1	*	*,809,*
contig_346	6443	4	N	N	1	*	*,346,*
contig_505	6430	3	N	N	1	*	*,505,*
contig_742	6426	3	N	N	1	*	*,742,*
contig_347	6424	4	N	N	1	*	*,347,*
contig_270	6415	3	N	N	1	*	*,270,*
contig_411	6404	4	N	N	1	*	*,411,*
contig_97	6307	3	N	N	1	*	*,97,*
contig_638	6239	3	N	N	1	*	*,638,*
contig_546	6238	3	N	N	1	*	*,546,*
contig_633	6209	4	N	N	1	*	*,633,*
contig_310	6165	10	N	N	1	*	310,312,*
contig_911	6154	4	N	N	1	*	*,911,*
contig_907	6132	88	N	N	1	*	907,-493,494,493
contig_205	6115	3	N	N	1	*	*,205,*
contig_317	6063	3	N	N	1	*	*,317,*
contig_76	6044	5	N	Y	1	*	76
contig_293	6009	25	N	Y	1	*	293
contig_447	5976	3	N	N	1	*	*,447,*
contig_708	5957	3	N	N	1	*	*,708,*
contig_110	5941	5	N	N	1	*	*,110,*
contig_116	5821	4	N	N	1	*	*,116,*
contig_539	5812	3	N	N	1	*	*,539,*
contig_65	5789	4	N	N	1	*	*,65,*
contig_197	5760	3	N	N	1	*	*,197,*
contig_803	5625	3	N	N	1	*	*,803,*
contig_409	5550	3	N	N	1	*	*,409,*
contig_105	5489	9	N	N	1	*	*,105,*
contig_336	5443	5	N	N	1	*	*,336,*
contig_135	5419	5	N	N	1	*	*,135,*
contig_848	5374	4	N	N	1	*	*,848,*
contig_160	5326	3	N	N	1	*	*,160,*
contig_532	5208	1736	N	Y	14	*	532
contig_413	5130	3	N	N	1	*	*,413,*
contig_591	5112	3	N	N	1	*	*,591,*
contig_824	5109	3	N	N	1	*	*,824,*
contig_922	5104	4	N	N	1	*	*,922,*
contig_595	5100	3	N	N	1	*	*,595,*
contig_382	5067	3	N	N	1	*	*,382,*
contig_233	4998	3	N	N	1	*	*,233,*
contig_126	4920	3	N	N	1	*	*,126,*
contig_427	4915	3658	N	Y	30	24	427
contig_349	4797	6	N	N	1	*	*,349,*
contig_378	4776	3	N	N	1	*	*,378,*
contig_674	4774	3	N	N	1	*	*,674,*
contig_444	4755	4	N	N	1	*	*,444,*
contig_247	4689	4	N	N	1	*	*,247,*
contig_745	4634	3	N	N	1	*	*,745,*
contig_199	4632	3	N	N	1	*	*,199,*
contig_258	4537	94	N	Y	1	*	258
contig_379	4508	4	N	N	1	*	*,379,*
contig_584	4505	3	N	N	1	*	*,584,*
contig_422	4427	3	N	N	1	*	*,422,*
contig_412	4424	3	N	N	1	*	*,412,*
contig_910	4351	67	Y	Y	1	*	910
contig_538	4335	4	N	N	1	*	*,538,*
contig_209	4310	3	N	N	1	*	*,209,*
contig_321	4261	24	N	Y	1	*	321
contig_373	4181	4	N	N	1	*	177,373,-490,*
contig_326	4135	3	N	N	1	*	*,326,*
contig_782	4087	3	N	N	1	*	*,782,*
contig_180	4083	6	N	N	1	*	*,180,*
contig_272	4071	3	N	N	1	*	*,272,*
contig_405	4022	3	N	N	1	*	*,405,*
contig_491	3881	3	N	N	1	*	*,491,*
contig_623	3870	3	N	N	1	*	*,623,*
contig_39	3710	7	N	N	1	*	*,39,*
contig_855	3644	4	N	N	1	*	*,855,*
contig_322	3586	4	N	N	1	*	*,322,*
contig_785	3579	3	N	N	1	*	*,785,*
contig_802	3573	5	N	N	1	*	*,802,*
contig_239	3530	6	N	N	1	*	*,239,*
contig_267	3445	3	N	N	1	*	*,267,*
contig_104	3442	3	N	N	1	*	*,104,*
contig_136	3364	3	N	N	1	*	*,136,*
contig_523	3358	3	N	N	1	*	523,-522
contig_628	3341	3	N	N	1	*	*,628,*
contig_313	3263	4	N	N	1	*	*,313,*
contig_234	3189	3	N	N	1	*	*,234,*
contig_203	3058	4	N	N	1	*	*,203,*
contig_80	3033	5	N	N	1	*	*,80,*
contig_579	2973	3	N	N	1	*	*,579,*
contig_930	2959	292	Y	Y	2	*	930
contig_181	2895	2	N	Y	1	*	181
contig_569	2837	3	N	N	1	*	*,569,*
contig_36	2813	6	N	N	1	*	*,36,*
contig_814	2804	3	N	N	1	*	*,814,*
contig_48	2697	5	N	N	1	*	48,257,258
contig_56	2681	8	N	N	1	*	*,56,*
contig_175	2472	8	N	N	1	*	*,175,*
contig_37	2355	3	N	N	1	*	*,37,*
contig_339	2243	4	N	N	1	*	*,339,*
contig_418	2137	7	N	N	1	*	*,418,*
contig_297	2053	3	N	N	1	*	*,297,*
contig_157	1944	4	N	N	1	*	155,157
contig_277	1732	67	N	Y	1	*	277
contig_84	1565	4	N	N	1	*	*,84,*
contig_179	1389	12	N	N	1	*	179
contig_428	959	701	N	Y	6	24	428
contig_173	955	2	N	Y	1	*	173
contig_429	831	494	N	Y	4	24	429
contig_320	824	6	Y	Y	1	22	320
contig_67	687	173	N	Y	1	16	67
contig_68	687	801	N	Y	7	16	68
contig_69	660	396	N	Y	3	16	69
contig_703	613	5	N	Y	1	28	*,703,*
contig_250	604	23	Y	Y	1	18	250
contig_556	596	549	Y	Y	5	10	556
contig_141	587	15	N	Y	1	*	141
contig_259	564	61	Y	Y	1	20	259
contig_279	563	74	Y	Y	1	6	279
contig_332	560	15	N	Y	1	*	332
contig_71	539	156	N	Y	1	16	71
contig_137	507	15	Y	Y	1	2	137
